SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	IgnorePet	SurplusCoefficient	NeedCheckSkillSlot	IsFrost	IgnoreRangeBlock	MazeCast	SkillEventMask3
那囊伍云_追杀伤害	38863	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	None	Quest/河西瀚漠/那囊伍云_追杀伤害.lua		Harmful	0	0	0	2214609150	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295	0	Any			1		0													
关卡_机关毒雾	38864	测试技能	直接伤害技能	3	Poison	Normal	2	10790	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	257	0	0	0	0	0	1	0	0	0	NotHorse	1	0	1	0	1	1	1	0	1	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/一之窟/周边/关卡/机关毒雾.lua		Harmful	0	0	0	3758030846	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			1	1024	1													
万灵9-霖集簇给贯穿	38865	测试技能	直接伤害技能	1	Physics	Normal	1	10762	29	TargetSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	1									
万灵9-大变身	38866	测试技能	直接伤害技能	1	Physics	Normal	1	10762	29	TargetSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	1									
万灵06-大马刷吼CD	38867	测试技能	直接伤害技能	1	Physics	Normal	1	10762	29	TargetSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	1									
蓬莱_海佑_天掌给减伤	38868	测试技能	直接伤害技能	1	None	Normal	1	10563	21	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				1									
击水三千当前目标判定	38869	测试技能	直接伤害技能	3	Physics	Damage	1	10534	21	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	蓬莱/套路及子技能/击水三千当前目标判定.lua		Harmful	0	0	0	2684256254	2684256254	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any		0		1	63		63		1	0				Any					1				1									
叶琦菲_普攻	38870	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	AniAndSfx	Quest/河西瀚漠/叶琦菲_普攻.lua		Harmful	0	0	0	3758030846	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	0		0											
叶琦菲_云飞	38871	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	AniAndSfx	Quest/河西瀚漠/叶琦菲_云飞.lua		Harmful	0	0	0	3758030846	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	0		0											
叶琦菲_夕照	38872	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	AniAndSfx	Quest/河西瀚漠/叶琦菲_夕照.lua		Harmful	0	0	0	3758030846	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	0		0											
叶琦菲_松舍	38873	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	AniAndSfx	Quest/河西瀚漠/叶琦菲_松舍.lua		Harmful	0	0	0	3758030846	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	0		0											
叶琦菲_风车	38874	测试技能	直接伤害技能	1	Physics	Normal	1	10793	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	1	Invalid	0	AniAndSfx	Quest/河西瀚漠/叶琦菲_风车.lua		Harmful	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656886	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	0	Any			1		1													
4号_剧情击退	38876	测试技能	直接伤害技能	3	Physics	Normal	2	10790	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NotHorse	1	1	1	0	1	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc\副本BOSS\一之窟\4号_伍靖远\4号_剧情击退.lua		Neutral	0	0	0	2621341694	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any					1													
清除所有npc	38877	测试技能	直接伤害技能	1	None	Normal	2	10241	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/试炼之境/退出时清除所有技能召唤物.lua		Neutral	0	0	0	2214609150	3758030847	0				0	0	0	0	0	0	1048575	NotInSprint	Any				0	63		63			0				Any	1		1		1													
拨狗横打破招	38878	测试技能	直接伤害技能	1	None	Normal	1	10299	7	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				1									
连弩描述技能	38879	测试技能		1	None	Normal	1	10219	10	TargetSingle	0	0	Invalid	0	10	10225	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua	37	Neutral				2214609150	2621341694					0	0	0	0	1054977	0		NotInSprint	Any				1	63	63	63		0	0				Any					1				1									
重弩描述技能	38880	测试技能		1	None	Normal	1	10219	10	TargetSingle	0	0	Invalid	0	10	10225	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua	37	Neutral				2214609150	2621341694					0	0	0	0	1054977	0		NotInSprint	Any				1	63	63	63		0	0				Any					1				1									
毒刹描述技能	38881	测试技能		1	None	Normal	1	10219	10	TargetSingle	0	0	Invalid	0	10	10225	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua	37	Neutral				2214609150	2621341694					0	0	0	0	1054977	0		NotInSprint	Any				1	63	63	63		0	0				Any					1				1									
重连弩震爆弹	38882	测试技能	直接伤害技能	2	Physics	Damage	1	10221	10	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	唐门\千机变_追加震爆弹.lua		Harmful	0	0	0	2352906238	2621341694			0	1	0	0	0	0	0	0	656894	NotInSprint	Any				1	63		63		1	0				Any					1				1									
千机变AI外检测技能	38883	测试技能	直接伤害技能	1	Physics	Normal	1	10221	10	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	唐门\千机变_千机变AI外检测技能.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any				1	63		63			0				Any	1				1				1									
重弩激射扩散子技能	38884	测试技能	直接伤害技能	1	Physics	Damage	1	10221	10	PointArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	唐门\千机变_重弩激射扩散子技能.lua		Harmful	0	0	0	2352906238	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any				0	63		63		0	0				Any			1		1				1									
3号_宋泉_剧情宋泉震退	38885	测试技能	直接伤害技能	1	LunarMagic	Normal	2	10790	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	32	0	0	0	0	0	1	1	0	0	NotHorse	1	1	1	0	1	1	1	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/一之窟/3号_宋泉/3号_宋泉_剧情宋泉震退.lua		Neutral	0	0	0	4294901758	2621341694	0		0	1	0	0	0	0	0	0	2	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0		0	1024	1		0	0					0					
静霂范围效果	38886	测试技能	直接伤害技能	1	NeutralMagic	Damage	1	10785	38	CasterAreaOfAttention	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	段氏/段氏子技能/静霂范围效果.lua		Harmful	0	0	0	3758096382	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0	1	0	0	4294967295		Any	0		1	1024	1		0	0	1					0			0	
明教无明业火试炼之地专用加buff	38887	测试技能	直接伤害技能	1	None	Normal	1	10239	8	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	明教/90级奇穴/明教无明业火背后会心试炼之地专用.lua		Beneficial	0	0	0	2684256255	2684256255	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any		0		0	63		63			0				Any					1				1									
灵台额外伤害	38888	测试技能	直接伤害技能	2	NeutralMagic	Damage	1	10785	38	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	段氏/段氏子技能/灵台额外伤害.lua		Harmful	0			4294967295	2621341694	0				0	0	0	0	0	0	656894	NotInSprint	Any				1	63	63	63		1	0				Any	1		1		1				1									
分山绝刀单独破招	38889	测试技能	直接伤害技能	9	Physics	Damage	1	10387	18	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Any	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	苍云/90级奇穴/分山绝刀单独破招.lua		Harmful	0		0	3221225470	2621341694	38889				0	0	0	0	0	0		NotInSprint	Any				1	63	63	63		1	0				Any	1				0				1			1				1		
绝刀破招惊涌	38890	测试技能	直接伤害技能	9	Physics	Damage	1	10387	18	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Any	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	苍云/90级奇穴/分山绝刀单独破招加强.lua		Harmful	0		0	3221225470	2621341694	38889				0	0	0	0	0	0		NotInSprint	Any				1	63	63	63		1	0				Any	1				0				1			1				1		
追远追加伤害	38891	测试技能	直接伤害技能	1	Physics	Damage	1	10271	7	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	1	0	Invalid	0	None	丐帮\追远追加伤害.lua		Harmful	0	0	0	2214609150	2621341694			0	1	0	0	0	0	0	0	656894	NotInSprint	Any		0		1	60		63		1	0				Any					1				1							1		
闭阵	38893	测试技能	直接伤害技能	1	Physics	Normal	3	10799	38	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0	0	1					0			0	
段氏阵法buff	38894	测试技能	直接伤害技能	1	None	Normal	3	10799	38	PartyArea	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	NotHoldHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	阵法\段氏阵法buff.lua		Neutral	0	0	0	2352906238	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	1					0			0	
1号_骆耀阳_剧情击退	38895	测试技能	直接伤害技能	2	None	Normal	2	10790	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	0	1	0	0	1	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/一之窟/1号_骆耀阳/1号_骆耀阳_剧情击退.lua		Neutral	0	0	0	2621341694	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
阵法四重增伤	38896	测试技能	直接伤害技能	1	NeutralMagic	Normal	3	10799	38	PartyArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	阵法\段氏_阵法四重增伤.lua		Beneficial	0	0	0	2214609150	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		1	1024	1		0	0	1					0			0	
阵法五重受击	38897	测试技能	直接伤害技能	1	NeutralMagic	Normal	3	10799	38	PartyArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	阵法\段氏_阵法五重受击.lua		Beneficial	0	0	0	2621341694	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	1		1	1024	1		0	0	1					0			0	
阵法六重击杀回能	38898	测试技能	直接伤害技能	1	Physics	Normal	3	10799	38	TargetLeader	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	阵法\段氏_阵法六重击杀回能.lua		Neutral	0	0	0	2621341694	2621341694	0	0	0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	1		1	1024	1		0	0	1					0			0	
一掌亢龙无僵直表现	38899	测试技能	直接伤害技能	1	None	Normal	1	10271	7	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	4294967294	4294967294	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any	1				1				1									
龙战无僵直表现	38900	测试技能	直接伤害技能	1	None	Normal	1	10271	7	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	4294967294	4294967294	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any	1				1				1									
龙跃无僵直表现	38901	测试技能	直接伤害技能	1	None	Normal	1	10271	7	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	4294967294	4294967294	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any	1				1				1									
三掌亢龙无僵直表现	38902	测试技能	直接伤害技能	1	None	Normal	1	10271	7	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	4294967294	4294967294	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any	1				1				1									
司徒一一_霸王钳通道技	38903	测试技能	直接伤害技能	30	Physics	Normal	2	10653	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_霸王钳单体通道技.lua		Neutral	0	0	0	3758026751	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			0		1													
司徒一一_修理机甲通道技	38904	测试技能	直接伤害技能	1	Physics	Normal	2	10653	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	32770	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	1	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_修理机甲通道技.lua		Neutral	0	0	0	3758026751	3758026751	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			0		1													
司徒一一_铁炉机甲爆炸	38905	测试技能	直接伤害技能	30	SolarMagic	Normal	2	10653	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	545	1073741824	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_铁炉机甲爆炸.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	131072	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any	1		1		1													
司徒一一_龙型机甲普攻	38906	测试技能	直接伤害技能	30	SolarMagic	Normal	2	10653	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	131120	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_龙型机甲普攻.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
司徒一一_龙型机甲喷火	38907	测试技能	直接伤害技能	30	SolarMagic	Normal	2	10653	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	561	1073741824	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_龙型机甲喷火.lua		Harmful	0	0	0	67264514	2621341694	0		0	1	0	0	0	0	0	0	131072	NotInSprint	CanOnLand	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any	1		1		1													
司徒一一_人型机甲普攻	38908	测试技能	直接伤害技能	30	Physics	Normal	2	10653	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	131075	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_人型机甲普攻.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
司徒一一_人型机甲挥动右手	38909	测试技能	直接伤害技能	30	Physics	Normal	2	10653	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_人型机甲挥动右手.lua		Harmful	0	0	0	67264514	2621341694	0		0	1	0	0	0	0	0	0	131072	NotInSprint	CanOnLand	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any	1		1		1													
司徒一一_人型机甲发射铁钉桩	38910	测试技能	直接伤害技能	30	Physics	Normal	2	10653	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	518	134217728	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_人型机甲发射铁钉桩.lua		Neutral	0	0	0	3758030846	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any					1													
司徒一一_机铠_苍狼手刀	38911	测试技能	直接伤害技能	30	LunarMagic	Normal	2	10653	12	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	593	536870912	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_苍狼手刀.lua		Harmful	0	0	0	67264514	2621341694	0		0	1	0	0	0	0	0	0	131072	NotInSprint	CanOnLand	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any	1		1		1													
司徒一一_机铠_战魔践踏	38912	测试技能	直接伤害技能	30	Physics	Normal	2	10653	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/百战异闻录/司徒一一/司徒一一_机铠_战魔践踏.lua		Harmful	0	0	0	2214613246	2621341694	0		0	1	0	0	0	0	0	0	0	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any	1		1		1													
