ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask
37542	龙荒朔漠·暗幽弩	216021		2281	1				0	11	2734	15400	3	4800	539		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65955	92013	92008	78796	0	0	0	0	0	0	0							唐门	内功	御劲(PVP)	威望								1	9	2												17	5356	17	24845	17	12226	735	24	6	1		0	7	128		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37543	龙荒朔漠·萧疏弩	216022		2281	1				0	11	2734	15400	3	4800	539		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65960	92011	92008	78796	0	0	0	0	0	0	0							唐门	外功	御劲(PVP)	威望								1	9	2												17	5356	17	6060	17	4979	735	23	6	1		0	7	128		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37544	龙荒朔漠·风烟轻剑	216023		3639	1				0	2	1572	15400	3	4800	607		0	1				4	atMeleeWeaponDamageBase	3105	3105	atMeleeWeaponDamageRand	2070	2070	atMeleeWeaponAttackSpeedBase	21	21										5	120	6	8									92006	65964	92011	92008	78796	0	0	0	0	0	0	0							藏剑	外功	御劲(PVP)	威望								1	3	2												17	5356	17	6060	17	4979	735	22	6	1		0	5	256		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37545	龙荒朔漠·风烟重剑	216024		390	1				0	9	2050	15400	3	4800	742		0	1				4	atMeleeWeaponDamageBase	4776	4776	atMeleeWeaponDamageRand	3184	3184	atMeleeWeaponAttackSpeedBase	32	32										5	120											92006	65964	92011	92008	78796	0	0	0	0	0	0	0							藏剑	外功	御劲(PVP)	威望								1	7	2												17	5356	17	6060	17	4979	735	22	6	1		0	5	256		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37546	龙荒朔漠·放饮棒	216025		2662	1				0	13	3690	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	4060	4060	atMeleeWeaponDamageRand	2707	2707	atMeleeWeaponAttackSpeedBase	27	27										5	120											92006	65960	92011	92008	78796	0	0	0	0	0	0	0							丐帮	外功	御劲(PVP)	威望								1	11	2												17	5356	17	6060	17	4979	735	27	6	1		0	9	512		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37547	龙荒朔漠·逐影刀	216026		2182	1				0	12	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65955	92014	92008	78796	0	0	0	0	0	0	0							明教	内功	御劲(PVP)	威望								1	10	2												17	5356	17	21580	17	16471	735	25	6	1		0	10	1024		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37548	龙荒朔漠·无恙盾刀	216027		2953	1				0	14	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65964	92011	92008	78796	0	0	0	0	0	0	0							苍云	外功	御劲(PVP)	威望								1	12	2												17	5356	17	6060	17	4979	735	30	6	1		0	13	2097152		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37549	龙荒朔漠·书醉琴	216028		2766	1				0	15	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1194	1194	atMeleeWeaponDamageRand	796	796	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65962	92012	92008	78796	0	0	0	0	0	0	0							长歌	内功	御劲(PVP)	威望								1	13	2												17	5356	17	24844	17	3815	735	32	6	1		0	14	4194304		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37550	龙荒朔漠·太古琴	216029		2766	1				0	15	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1194	1194	atMeleeWeaponDamageRand	796	796	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65962	92010	92008	78796	0	0	0	0	0	0	0							长歌	治疗	治疗御劲(PVP)	威望								1	13	2												17	144	17	1433	17	5356	735	33	6	1		0	14	4194304		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37551	龙荒朔漠·夜腾刀	216030		3719	1				0	16	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65960	92011	92008	78796	0	0	0	0	0	0	0							霸刀	外功	御劲(PVP)	威望								1	14	2												17	5356	17	6060	17	4979	735	34	6	1		0	15	8388608		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37552	龙荒朔漠·玉尘伞	216031		2394	1				0	17	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65964	92011	92008	78796	0	0	0	0	0	0	0							蓬莱	外功	御劲(PVP)	威望								1	15	2												17	5356	17	6060	17	4979	735	35	6	1		0	16	16777216		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37553	龙荒朔漠·凌云链刀	216032		2885	1				0	18	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65964	92011	92008	78796	0	0	0	0	0	0	0							凌雪	外功	御劲(PVP)	威望								1	16	2												17	5356	17	6060	17	4979	735	38	6	1		0	17	33554432		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37554	龙荒朔漠·同消魂灯	216033		3081	1				0	19	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65955	92009	92008	78796	0	0	0	0	0	0	0							衍天	内功	御劲(PVP)	威望								1	17	2												17	5356	17	24841	17	4999	735	39	6	1		0	18	2048		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37555	龙荒朔漠·苍苔卷	216034		3453	1				0	20	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65962	92013	92008	78796	0	0	0	0	0	0	0							药宗	内功	御劲(PVP)	威望								1	18	2												17	5356	17	24845	17	12226	735	40	6	1		0	19	4096		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37556	龙荒朔漠·济世卷	216035		3453	1				0	20	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2388	2388	atMeleeWeaponDamageRand	1592	1592	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65962	92010	92008	78796	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望								1	18	2												17	144	17	1433	17	5356	735	41	6	1		0	19	4096		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37557	龙荒朔漠·气斗刀	216036		3533	1				0	21	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65960	92011	92008	78796	0	0	0	0	0	0	0							刀宗	外功	御劲(PVP)	威望								1	19	2												17	5356	17	6060	17	4979	735	42	6	1		0	20	8192		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37558	龙荒朔漠·穿月弓	216037		3825	1				0	22	3417	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	3582	3582	atMeleeWeaponDamageRand	2388	2388	atMeleeWeaponAttackSpeedBase	24	24										5	120											92006	65964	92011	92008	78796	0	0	0	0	0	0	0							万灵	外功	御劲(PVP)	威望								1	20	2												17	5356	17	6060	17	4979	735	43	6	1		0	21	16384		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37559	羲和敲日·劫烧囊	216350							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46016	50452	67997	49078	0	0	0	0	0	0	0							少林	内功	会心(PVP)	威望								2	1	4												17	30957	0	0	0	0	735	12	6	1		0	0	2		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37560	羲和敲日·若憩囊	216351							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46016	50449	68000	49078	0	0	0	0	0	0	0							万花	内功	会心(PVP)	威望								2	1	4												17	5084	0	0	0	0	735	14	6	1		0	0	4		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37561	羲和敲日·绝纤囊	216352							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	88084	77439	49078	0	0	0	0	0	0	0							万花	治疗	治疗会心(PVP)	威望								2	1	4												17	5084	0	0	0	0	735	15	6	1		0	0	4		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37562	羲和敲日·碧山囊	216353							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46025	22022	68001	49078	0	0	0	0	0	0	0							天策	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	10	6	1		0	0	8		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37563	羲和敲日·云水囊	216354							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	50449	68000	49078	0	0	0	0	0	0	0							纯阳	内功	会心(PVP)	威望								2	1	4												17	5084	0	0	0	0	735	19	6	1		0	0	16		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37564	羲和敲日·雁影囊	216355							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							纯阳	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	18	6	1		0	0	16		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37565	羲和敲日·吹雨囊	216356							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	50450	68004	49078	0	0	0	0	0	0	0							七秀	内功	会心(PVP)	威望								2	1	4												17	30960	0	0	0	0	735	20	6	1		0	0	32		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37566	羲和敲日·芳春囊	216357							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	88084	77441	49078	0	0	0	0	0	0	0							七秀	治疗	治疗会心(PVP)	威望								2	1	4												17	30960	0	0	0	0	735	21	6	1		0	0	32		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37567	羲和敲日·古蜕囊	216358							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	50453	68006	49078	0	0	0	0	0	0	0							五毒	内功	会心(PVP)	威望								2	1	4												17	11923	0	0	0	0	735	16	6	1		0	0	64		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37568	羲和敲日·月芽囊	216359							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	88084	77443	49078	0	0	0	0	0	0	0							五毒	治疗	治疗会心(PVP)	威望								2	1	4												17	11923	0	0	0	0	735	17	6	1		0	0	64		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37569	羲和敲日·寒轻囊	216360							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46016	50453	68001	49078	0	0	0	0	0	0	0							唐门	内功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	24	6	1		0	0	128		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37570	羲和敲日·缠绵囊	216361							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46025	22022	68001	49078	0	0	0	0	0	0	0							唐门	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	23	6	1		0	0	128		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37571	羲和敲日·斫松囊	216362							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							藏剑	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	22	6	1		0	0	256		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37572	羲和敲日·雨笙囊	216363							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46025	22022	68001	49078	0	0	0	0	0	0	0							丐帮	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	27	6	1		0	0	512		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37573	羲和敲日·浮烟囊	216364							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46016	59562	68007	49078	0	0	0	0	0	0	0							明教	内功	会心(PVP)	威望								2	1	4												17	30961	0	0	0	0	735	25	6	1		0	0	1024		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37574	羲和敲日·忧身囊	216365							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							苍云	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	30	6	1		0	0	2097152		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37575	羲和敲日·青弦囊	216366							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	50450	68004	49078	0	0	0	0	0	0	0							长歌	内功	会心(PVP)	威望								2	1	4												17	30960	0	0	0	0	735	32	6	1		0	0	4194304		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37576	羲和敲日·别鹄囊	216367							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	1433	1433	atRangeWeaponDamageRand	955	955	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	88084	77441	49078	0	0	0	0	0	0	0							长歌	治疗	治疗会心(PVP)	威望								2	1	4												17	30960	0	0	0	0	735	33	6	1		0	0	4194304		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37577	羲和敲日·饮海囊	216368							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46025	22022	68001	49078	0	0	0	0	0	0	0							霸刀	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	34	6	1		0	0	8388608		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37578	羲和敲日·远飙囊	216369							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							蓬莱	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	35	6	1		0	0	16777216		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37579	羲和敲日·冷月囊	216370							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							凌雪	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	38	6	1		0	0	33554432		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37580	羲和敲日·辞星囊	216371							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46016	50449	68000	49078	0	0	0	0	0	0	0							衍天	内功	会心(PVP)	威望								2	1	4												17	5084	0	0	0	0	735	39	6	1		0	0	2048		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37581	羲和敲日·坠叶囊	216372							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	50453	68006	49078	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望								2	1	4												17	11923	0	0	0	0	735	40	6	1		0	0	4096		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37582	羲和敲日·落木囊	216373							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46030	88084	77443	49078	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望								2	1	4												17	11923	0	0	0	0	735	41	6	1		0	0	4096		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37583	羲和敲日·寒宵囊	216374							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46025	22022	68001	49078	0	0	0	0	0	0	0							刀宗	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	42	6	1		0	0	8192		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37584	羲和敲日·归梦囊	216375							1	6	1708	15400	3	3360	716		0	1				4	atRangeWeaponDamageBase	2866	2866	atRangeWeaponDamageRand	1910	1910	atRangeWeaponAttackSpeedBase	24	24										5	120											88332	46031	22022	68001	49078	0	0	0	0	0	0	0							万灵	外功	会心(PVP)	威望								2	1	4												17	30959	0	0	0	0	735	43	6	1		0	0	16384		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37585	羲和敲日·劫烧棍	216376		3145	2				0	0	3690	15400	3	4800	674		0	1				4	atMeleeWeaponDamageBase	4060	4060	atMeleeWeaponDamageRand	2707	2707	atMeleeWeaponAttackSpeedBase	27	27										5	120											92006	65955	92007	92008	78796	0	0	0	0	0	0	0							少林	内功	御劲(PVP)	威望								1	1	4												17	5356	17	24840	17	1106	735	12	6	1		0	11	2		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37586	羲和敲日·若憩笔	216377		3348	2				0	5	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1194	1194	atMeleeWeaponDamageRand	796	796	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65955	92009	92008	78796	0	0	0	0	0	0	0							万花	内功	御劲(PVP)	威望								1	6	4												17	5356	17	24841	17	4999	735	14	6	1		0	4	4		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37587	羲和敲日·绝纤笔	216378		3348	2				0	5	2734	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1194	1194	atMeleeWeaponDamageRand	796	796	atMeleeWeaponAttackSpeedBase	16	16										5	120											92006	65962	92010	92008	78796	0	0	0	0	0	0	0							万花	治疗	治疗御劲(PVP)	威望								1	6	4												17	144	17	1433	17	5356	735	15	6	1		0	4	4		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37588	羲和敲日·碧山枪	216379		3245	2				0	1	3690	15400	3	4800	674		0	1				4	atMeleeWeaponDamageBase	4060	4060	atMeleeWeaponDamageRand	2707	2707	atMeleeWeaponAttackSpeedBase	27	27										5	120											92006	65960	92011	92008	78796	0	0	0	0	0	0	0							天策	外功	御劲(PVP)	威望								1	2	4												17	5356	17	6060	17	4979	735	10	6	1		0	3	8		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37589	羲和敲日·云水剑	216380		3636	2				0	2	3144	15400	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1552	1552	atMeleeWeaponDamageRand	1035	1035	atMeleeWeaponAttackSpeedBase	21	21										5	120											92006	65962	92009	92008	78796	0	0	0	0	0	0	0							纯阳	内功	御劲(PVP)	威望								1	3	4												17	5356	17	24841	17	4999	735	19	6	1		0	12	16		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37590	羲和敲日·雁影剑	216381		3636	2				0	2	3144	15400	3	4800	607		0	1				4	atMeleeWeaponDamageBase	3105	3105	atMeleeWeaponDamageRand	2070	2070	atMeleeWeaponAttackSpeedBase	21	21										5	120	6	4									92006	65964	92011	92008	78796	0	0	0	0	0	0	0							纯阳	外功	御劲(PVP)	威望								1	3	4												17	5356	17	6060	17	4979	735	18	6	1		0	1	16		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37591	羲和敲日·吹雨双剑	216382		2573	2				0	4	3144	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1552	1552	atMeleeWeaponDamageRand	1035	1035	atMeleeWeaponAttackSpeedBase	21	21										5	120											92006	65962	92012	92008	78796	0	0	0	0	0	0	0							七秀	内功	御劲(PVP)	威望								1	5	4												17	5356	17	24844	17	3815	735	20	6	1		0	2	32		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
37592	羲和敲日·芳春双剑	216383		2573	2				0	4	3144	15400	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1552	1552	atMeleeWeaponDamageRand	1035	1035	atMeleeWeaponAttackSpeedBase	21	21										5	120											92006	65962	92010	92008	78796	0	0	0	0	0	0	0							七秀	治疗	治疗御劲(PVP)	威望								1	5	4												17	144	17	1433	17	5356	735	21	6	1		0	2	32		0	1			0				0	202404赛季_战阶1-7套装_低阶		1024	
