ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask
32648	策马扬戈·雪镜链	182570						4	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											23107	1180	5782	6249	2975	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	1	7												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32649	策马扬戈·踏篱坠	182571						7	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											14236	1180	10603	30965	2975	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	3	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32650	策马扬戈·雪镜坠	182572						7	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											23107	1180	5782	6249	2975	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	3	7												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32651	策马扬戈·踏篱戒	182573						5	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											14236	1180	10603	30965	2975	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	2	7												736	40							6	0	0		4096				1			0				0		
32652	策马扬戈·雪镜戒	182574						5	0	0	2200	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	100											23107	1180	5782	6249	2975	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	2	7												736	41							6	0	0		4096				1			0				0		
32653	策马扬戈·采悠链	182613						4	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											84206	3373	12356	92382	35721	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	1	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32654	策马扬戈·拂绿链	182614						4	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											36505	3373	4593	5260	35721	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	1	7												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32655	策马扬戈·采悠坠	182615						7	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											84206	3373	12356	92382	35721	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	3	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32656	策马扬戈·拂绿坠	182616						7	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											36505	3373	4593	5260	35721	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	3	7												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32657	策马扬戈·采悠戒	182617						5	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											84206	3373	12356	61626	35721	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	任务装备									4	2	7												736	40							6	0	0		4096				1			0				0		
32658	策马扬戈·拂绿戒	182618						5	0	0	4750	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											36505	3373	4593	5260	35721	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	2	7												736	41							6	0	0		4096				1			0				0		
32659	逐风·初景链	182637						4	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92369	3092	13637	92410	29995	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	1	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32660	逐风·清春链	182638						4	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92408	3092	13848	3837	29995	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	1	7												736	41	17	1433	0	0	0	0	6	0	0		4096				1			0				0		
32661	逐风·初景坠	182639						7	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92369	3092	13637	92410	29995	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	任务装备									4	3	7												736	40	17	7465	0	0	0	0	6	0	0		4096				1			0				0		
32662	逐风·清春坠	182640						7	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92408	3092	13848	3837	29995	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	3	7												736	41	17	5438	0	0	0	0	6	0	0		4096				1			0				0		
32663	逐风·初景戒	182641						5	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92369	3092	13637	92413	29995	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	任务装备									4	2	7												736	40							6	0	0		4096				1			0				0		
32664	逐风·清春戒	182642						5	0	0	5050	3	0	0			0				4	atInvalid			atInvalid			atInvalid												5	110											92408	3092	13848	3837	29995	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	任务装备									4	2	7												736	41							6	0	0		4096				1			0				0		
32665	皇天苍梧·度窗链	182663						4	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	92351	4258	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			1				0		
32666	皇天苍梧·霞然链	182664						4	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	2												736	41	17	1433	0	0	0	0	6	0	0		4096				1			1				0		
32667	皇天苍梧·度窗坠	182665						7	0	1683	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	92351	4258	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	2												736	40	17	7465	0	0	0	0	6	0	0		4096				1			1				0		
32668	皇天苍梧·霞然坠	182666						7	0	1683	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	2												736	41	17	5438	0	0	0	0	6	0	0		4096				1			1				0		
32669	皇天苍梧·度窗戒	182667						5	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	89272	4258	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	声望									4	2	2												736	40							6	0	0		4096				1			1				0		
32670	皇天苍梧·霞然戒	182668						5	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	2												736	41							6	0	0		4096				1			1				0		
32671	灼焰枭锋·离曲链	182685						4	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	92351	4258	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	1	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			1				0		
32672	灼焰枭锋·映雪链	182686						4	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	1	4												736	41	17	1433	0	0	0	0	6	0	0		4096				1			1				0		
32673	灼焰枭锋·离曲坠	182687						7	0	1683	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	92351	4258	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	声望									4	3	4												736	40	17	7465	0	0	0	0	6	0	0		4096				1			1				0		
32674	灼焰枭锋·映雪坠	182688						7	0	1683	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	3	4												736	41	17	5438	0	0	0	0	6	0	0		4096				1			1				0		
32675	灼焰枭锋·离曲戒	182689						5	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											27676	3618	18424	89272	4258	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	声望									4	2	4												736	40							6	0	0		4096				1			1				0		
32676	灼焰枭锋·映雪戒	182690						5	0	1403	5200	3	0	0			1				4	atInvalid			atInvalid			atInvalid												5	110											52710	3618	13610	4773	4258	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	声望									4	2	4												736	41							6	0	0		4096				1			1				0		
32677	龙战玄黄·不荣链	182703						4	0	1402	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	1	2												736	40	17	5438	0	0	0	0	6	1	0		4096				1			0				0		
32678	龙战玄黄·掩兰链	182704						4	0	1402	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											75565	3182	14320	3835	43296	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望									4	1	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32679	龙战玄黄·不荣腰坠	182705						7	0	1683	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32680	龙战玄黄·掩兰腰坠	182706						7	0	1683	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75139	43296	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32681	龙战玄黄·不荣戒	182707						5	0	1402	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32682	龙战玄黄·掩兰戒	182708						5	0	1402	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75139	43296	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32683	龙战玄黄·不荣链	182703						4	0	1402	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84186	43296	0	0	0	0	0	0	0							药宗	内功	急速(PVP)	威望									4	1	2												736	40	17	72449	0	0	0	0	6	1	0		4096				1			0				0		
32684	龙战玄黄·掩兰链	182704						4	0	1402	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75145	43296	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	1	2												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				0		
32685	龙战玄黄·不荣腰坠	182705						7	0	1683	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	92366	43296	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32686	龙战玄黄·掩兰腰坠	182706						7	0	1683	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14339	43296	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	3	2												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32687	龙战玄黄·不荣戒	182707						5	0	1402	5000	3	0	0			1		4422		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	92366	43296	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32688	龙战玄黄·掩兰戒	182708						5	0	1402	5000	3	0	0			1		4423		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14339	43296	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32689	嗜血九嶷·西雨链	182731						4	0	1402	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	1	4												736	40	17	5438	0	0	0	0	6	1	0		4096				1			0				0		
32690	嗜血九嶷·客梦链	182732						4	0	1402	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											75565	3182	14320	3835	43296	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望									4	1	4												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32691	嗜血九嶷·西雨坠	182733						7	0	1683	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32692	嗜血九嶷·客梦坠	182734						7	0	1683	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75139	43296	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	4												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32693	嗜血九嶷·西雨戒	182735						5	0	1402	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84185	43296	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	4												736	40							6	1	0		4096				1			0				0		
32694	嗜血九嶷·客梦戒	182736						5	0	1402	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75139	43296	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	4												736	41							6	1	0		4096				1			0				0		
32695	嗜血九嶷·西雨链	182731						4	0	1402	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	84186	43296	0	0	0	0	0	0	0							药宗	内功	急速(PVP)	威望									4	1	4												736	40	17	72449	0	0	0	0	6	1	0		4096				1			0				0		
32696	嗜血九嶷·客梦链	182732						4	0	1402	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14291	75145	43296	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	1	4												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				0		
32697	嗜血九嶷·西雨坠	182733						7	0	1683	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	92366	43296	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	4												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32698	嗜血九嶷·客梦坠	182734						7	0	1683	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14339	43296	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	3	4												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32699	嗜血九嶷·西雨戒	182735						5	0	1402	5000	3	0	0			1		4424		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14757	92366	43296	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	4												736	40							6	1	0		4096				1			0				0		
32700	嗜血九嶷·客梦戒	182736						5	0	1402	5000	3	0	0			1		4425		4	atInvalid			atInvalid			atInvalid												5	110											48814	3182	14339	43296	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	2	4												736	41							6	1	0		4096				1			0				0		
32701	剑荡清波·泽竭链	182759						4	0	1403	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	84274	74611	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	1	2												736	40	17	5438	0	0	0	0	6	1	0		4096				1			0				0		
32702	剑荡清波·赤日链	182760						4	0	1403	5600	3	0	0			1		4427		4	atInvalid			atInvalid			atInvalid												5	110											81119	3162	24684	18041	74611	0	0	0	0	0	0	0							药宗	治疗	治疗御劲(PVP)	威望									4	1	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32703	剑荡清波·泽竭腰坠	182761						7	0	1684	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	84274	74611	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32704	剑荡清波·赤日腰坠	182762						7	0	1684	5600	3	0	0			1		4427		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	11263	32436	74611	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	3	2												736	41	17	1433	0	0	0	0	6	1	0		4096				1			0				0		
32705	剑荡清波·泽竭戒	182763						5	0	1403	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	84274	74611	0	0	0	0	0	0	0							药宗	内功	会心(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
32706	剑荡清波·赤日戒	182764						5	0	1403	5600	3	0	0			1		4427		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	11263	32436	74611	0	0	0	0	0	0	0							药宗	治疗	治疗会心(PVP)	威望									4	2	2												736	41							6	1	0		4096				1			0				0		
32707	剑荡清波·泽竭链	182759						4	0	1403	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	40901	74611	0	0	0	0	0	0	0							药宗	内功	急速(PVP)	威望									4	1	2												736	40	17	72449	0	0	0	0	6	1	0		4096				1			0				0		
32708	剑荡清波·赤日链	182760						4	0	1403	5600	3	0	0			1		4427		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	11263	32561	74611	0	0	0	0	0	0	0							药宗	治疗	治疗急速(PVP)	威望									4	1	2												736	41	17	144	0	0	0	0	6	1	0		4096				1			0				0		
32709	剑荡清波·泽竭腰坠	182761						7	0	1684	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	86339	74611	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	3	2												736	40	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32710	剑荡清波·赤日腰坠	182762						7	0	1684	5600	3	0	0			1		4427		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	13162	74611	0	0	0	0	0	0	0	0							药宗	治疗	治疗量(PVP)	威望									4	3	2												736	41	17	7465	0	0	0	0	6	1	0		4096				1			0				0		
32711	剑荡清波·泽竭戒	182763						5	0	1403	5600	3	0	0			1		4426		4	atInvalid			atInvalid			atInvalid												5	110											84148	3162	17584	86339	74611	0	0	0	0	0	0	0							药宗	内功	破防(PVP)	威望									4	2	2												736	40							6	1	0		4096				1			0				0		
