ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		35	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-358		atLunarMagicShieldPercent	-358		atSolarMagicShieldPercent	-358		atNeutralMagicShieldPercent	-358		atPoisonMagicShieldPercent	-358																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		36	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-368		atLunarMagicShieldPercent	-368		atSolarMagicShieldPercent	-368		atNeutralMagicShieldPercent	-368		atPoisonMagicShieldPercent	-368																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		37	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-378		atLunarMagicShieldPercent	-378		atSolarMagicShieldPercent	-378		atNeutralMagicShieldPercent	-378		atPoisonMagicShieldPercent	-378																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		38	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-389		atLunarMagicShieldPercent	-389		atSolarMagicShieldPercent	-389		atNeutralMagicShieldPercent	-389		atPoisonMagicShieldPercent	-389																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		39	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-399		atLunarMagicShieldPercent	-399		atSolarMagicShieldPercent	-399		atNeutralMagicShieldPercent	-399		atPoisonMagicShieldPercent	-399																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		40	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-409		atLunarMagicShieldPercent	-409		atSolarMagicShieldPercent	-409		atNeutralMagicShieldPercent	-409		atPoisonMagicShieldPercent	-409																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		41	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-419		atLunarMagicShieldPercent	-419		atSolarMagicShieldPercent	-419		atNeutralMagicShieldPercent	-419		atPoisonMagicShieldPercent	-419																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		42	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-430		atLunarMagicShieldPercent	-430		atSolarMagicShieldPercent	-430		atNeutralMagicShieldPercent	-430		atPoisonMagicShieldPercent	-430																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		43	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-440		atLunarMagicShieldPercent	-440		atSolarMagicShieldPercent	-440		atNeutralMagicShieldPercent	-440		atPoisonMagicShieldPercent	-440																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		44	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-450		atLunarMagicShieldPercent	-450		atSolarMagicShieldPercent	-450		atNeutralMagicShieldPercent	-450		atPoisonMagicShieldPercent	-450																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		45	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-460		atLunarMagicShieldPercent	-460		atSolarMagicShieldPercent	-460		atNeutralMagicShieldPercent	-460		atPoisonMagicShieldPercent	-460																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		46	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-471		atLunarMagicShieldPercent	-471		atSolarMagicShieldPercent	-471		atNeutralMagicShieldPercent	-471		atPoisonMagicShieldPercent	-471																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		47	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-481		atLunarMagicShieldPercent	-481		atSolarMagicShieldPercent	-481		atNeutralMagicShieldPercent	-481		atPoisonMagicShieldPercent	-481																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		48	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-491		atLunarMagicShieldPercent	-491		atSolarMagicShieldPercent	-491		atNeutralMagicShieldPercent	-491		atPoisonMagicShieldPercent	-491																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		49	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-501		atLunarMagicShieldPercent	-501		atSolarMagicShieldPercent	-501		atNeutralMagicShieldPercent	-501		atPoisonMagicShieldPercent	-501																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		50	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-512		atLunarMagicShieldPercent	-512		atSolarMagicShieldPercent	-512		atNeutralMagicShieldPercent	-512		atPoisonMagicShieldPercent	-512																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		51	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-522		atLunarMagicShieldPercent	-522		atSolarMagicShieldPercent	-522		atNeutralMagicShieldPercent	-522		atPoisonMagicShieldPercent	-522																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		52	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-532		atLunarMagicShieldPercent	-532		atSolarMagicShieldPercent	-532		atNeutralMagicShieldPercent	-532		atPoisonMagicShieldPercent	-532																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		53	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-542		atLunarMagicShieldPercent	-542		atSolarMagicShieldPercent	-542		atNeutralMagicShieldPercent	-542		atPoisonMagicShieldPercent	-542																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		54	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-552		atLunarMagicShieldPercent	-552		atSolarMagicShieldPercent	-552		atNeutralMagicShieldPercent	-552		atPoisonMagicShieldPercent	-552																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		55	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-563		atLunarMagicShieldPercent	-563		atSolarMagicShieldPercent	-563		atNeutralMagicShieldPercent	-563		atPoisonMagicShieldPercent	-563																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		56	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-573		atLunarMagicShieldPercent	-573		atSolarMagicShieldPercent	-573		atNeutralMagicShieldPercent	-573		atPoisonMagicShieldPercent	-573																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		57	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-583		atLunarMagicShieldPercent	-583		atSolarMagicShieldPercent	-583		atNeutralMagicShieldPercent	-583		atPoisonMagicShieldPercent	-583																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		58	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-593		atLunarMagicShieldPercent	-593		atSolarMagicShieldPercent	-593		atNeutralMagicShieldPercent	-593		atPoisonMagicShieldPercent	-593																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		59	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-604		atLunarMagicShieldPercent	-604		atSolarMagicShieldPercent	-604		atNeutralMagicShieldPercent	-604		atPoisonMagicShieldPercent	-604																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		60	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-614		atLunarMagicShieldPercent	-614		atSolarMagicShieldPercent	-614		atNeutralMagicShieldPercent	-614		atPoisonMagicShieldPercent	-614																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		61	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-624		atLunarMagicShieldPercent	-624		atSolarMagicShieldPercent	-624		atNeutralMagicShieldPercent	-624		atPoisonMagicShieldPercent	-624																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		62	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-634		atLunarMagicShieldPercent	-634		atSolarMagicShieldPercent	-634		atNeutralMagicShieldPercent	-634		atPoisonMagicShieldPercent	-634																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		63	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-645		atLunarMagicShieldPercent	-645		atSolarMagicShieldPercent	-645		atNeutralMagicShieldPercent	-645		atPoisonMagicShieldPercent	-645																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		64	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-655		atLunarMagicShieldPercent	-655		atSolarMagicShieldPercent	-655		atNeutralMagicShieldPercent	-655		atPoisonMagicShieldPercent	-655																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		65	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-665		atLunarMagicShieldPercent	-665		atSolarMagicShieldPercent	-665		atNeutralMagicShieldPercent	-665		atPoisonMagicShieldPercent	-665																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		66	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-675		atLunarMagicShieldPercent	-675		atSolarMagicShieldPercent	-675		atNeutralMagicShieldPercent	-675		atPoisonMagicShieldPercent	-675																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		67	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-686		atLunarMagicShieldPercent	-686		atSolarMagicShieldPercent	-686		atNeutralMagicShieldPercent	-686		atPoisonMagicShieldPercent	-686																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		68	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-696		atLunarMagicShieldPercent	-696		atSolarMagicShieldPercent	-696		atNeutralMagicShieldPercent	-696		atPoisonMagicShieldPercent	-696																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		69	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-706		atLunarMagicShieldPercent	-706		atSolarMagicShieldPercent	-706		atNeutralMagicShieldPercent	-706		atPoisonMagicShieldPercent	-706																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		70	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-716		atLunarMagicShieldPercent	-716		atSolarMagicShieldPercent	-716		atNeutralMagicShieldPercent	-716		atPoisonMagicShieldPercent	-716																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		71	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-727		atLunarMagicShieldPercent	-727		atSolarMagicShieldPercent	-727		atNeutralMagicShieldPercent	-727		atPoisonMagicShieldPercent	-727																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		72	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-737		atLunarMagicShieldPercent	-737		atSolarMagicShieldPercent	-737		atNeutralMagicShieldPercent	-737		atPoisonMagicShieldPercent	-737																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		73	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-747		atLunarMagicShieldPercent	-747		atSolarMagicShieldPercent	-747		atNeutralMagicShieldPercent	-747		atPoisonMagicShieldPercent	-747																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		74	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-757		atLunarMagicShieldPercent	-757		atSolarMagicShieldPercent	-757		atNeutralMagicShieldPercent	-757		atPoisonMagicShieldPercent	-757																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		75	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-768		atLunarMagicShieldPercent	-768		atSolarMagicShieldPercent	-768		atNeutralMagicShieldPercent	-768		atPoisonMagicShieldPercent	-768																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		76	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-778		atLunarMagicShieldPercent	-778		atSolarMagicShieldPercent	-778		atNeutralMagicShieldPercent	-778		atPoisonMagicShieldPercent	-778																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		77	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-788		atLunarMagicShieldPercent	-788		atSolarMagicShieldPercent	-788		atNeutralMagicShieldPercent	-788		atPoisonMagicShieldPercent	-788																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		78	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-798		atLunarMagicShieldPercent	-798		atSolarMagicShieldPercent	-798		atNeutralMagicShieldPercent	-798		atPoisonMagicShieldPercent	-798																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		79	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-808		atLunarMagicShieldPercent	-808		atSolarMagicShieldPercent	-808		atNeutralMagicShieldPercent	-808		atPoisonMagicShieldPercent	-808																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		80	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-819		atLunarMagicShieldPercent	-819		atSolarMagicShieldPercent	-819		atNeutralMagicShieldPercent	-819		atPoisonMagicShieldPercent	-819																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		81	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-829		atLunarMagicShieldPercent	-829		atSolarMagicShieldPercent	-829		atNeutralMagicShieldPercent	-829		atPoisonMagicShieldPercent	-829																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		82	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-839		atLunarMagicShieldPercent	-839		atSolarMagicShieldPercent	-839		atNeutralMagicShieldPercent	-839		atPoisonMagicShieldPercent	-839																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		83	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-849		atLunarMagicShieldPercent	-849		atSolarMagicShieldPercent	-849		atNeutralMagicShieldPercent	-849		atPoisonMagicShieldPercent	-849																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
70848	移动端_减益_防御力降低_主角通用	407		Body	0	70848	6		84	1	0	1	1	8	0	1	1							1	0	0	atPhysicsShieldPercent	-860		atLunarMagicShieldPercent	-860		atSolarMagicShieldPercent	-860		atNeutralMagicShieldPercent	-860		atPoisonMagicShieldPercent	-860																																														3758030846	0		0	0						0		8		63	1	8	1	0	1							1
