ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
32285	旧事	188290		1452					0	1	1824	7600	3	4800	674		0	1				4	atMeleeWeaponDamageBase	2003	2003	atMeleeWeaponDamageRand	1335	1335	atMeleeWeaponAttackSpeedBase	27	27										5	100											90586	65560	90588	90589	0	0	0	0	0	0	0	0							天策	防御	外防御劲	任务								1	2	7												17	5438	17	16435	17	2045	735	11	6	1		0	3	8		0	1			0				1	120级任务高级装备1套		1		2
32286	何必	188291		1658					0	2	1554	7600	3	4800	607		0	1				4	atMeleeWeaponDamageBase	766	766	atMeleeWeaponDamageRand	511	511	atMeleeWeaponAttackSpeedBase	21	21										5	100											90582	53409	90590	90591	90585	0	0	0	0	0	0	0							纯阳	内功	会心	任务								1	3	7												17	4999	17	5084	17	144	735	19	6	1		0	12	16		0	1			0				1	120级任务高级装备1套		1		4
32287	上梁	188292		1658					0	2	1554	7600	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1532	1532	atMeleeWeaponDamageRand	1021	1021	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	4									90582	53413	53799	88830	90585	0	0	0	0	0	0	0							纯阳	外功	会心	任务								1	3	7												17	4979	17	30959	17	433	735	18	6	1		0	12	16		0	1			0				1	120级任务高级装备1套		1		4
32288	未知	188293		977					0	4	1554	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	766	766	atMeleeWeaponDamageRand	511	511	atMeleeWeaponAttackSpeedBase	21	21										5	100											90582	53409	90594	90595	90585	0	0	0	0	0	0	0							七秀	内功	会心	任务								1	5	7												17	3815	17	30960	17	144	735	20	6	1		0	2	32		0	1			0				1	120级任务高级装备1套		1		32
32289	不离	188294		977					0	4	1554	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	766	766	atMeleeWeaponDamageRand	511	511	atMeleeWeaponAttackSpeedBase	21	21										5	100											90582	46979	90592	90593	0	0	0	0	0	0	0	0							七秀	治疗	治疗会心	任务								1	5	7												17	30960	17	144	17	1433	735	21	6	1		0	2	32		0	1			0				1	120级任务高级装备1套		1		32
32290	身世	188295		1912					0	10	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	589	589	atMeleeWeaponDamageRand	393	393	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53409	90596	90597	90585	0	0	0	0	0	0	0							五毒	内功	会心	任务								1	8	7												17	12226	17	11923	17	144	735	16	6	1		0	6	64		0	1			0				1	120级任务高级装备1套		1		256
32291	世界之大	188296		1912					0	10	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	589	589	atMeleeWeaponDamageRand	393	393	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	46979	90592	90593	0	0	0	0	0	0	0	0							五毒	治疗	治疗会心	任务								1	8	7												17	11923	17	144	17	1433	735	17	6	1		0	6	64		0	1			0				1	120级任务高级装备1套		1		256
32292	射狼弩	188297		1086					0	11	1351	7600	3	4800	539		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53403	90596	88830	90585	0	0	0	0	0	0	0							唐门	内功	会心	任务								1	9	7												17	12226	17	30959	17	291	735	24	6	1		0	7	128		0	1			0				1	120级任务高级装备1套		1		512
32293	笑天弩	188298		1086					0	11	1351	7600	3	4800	539		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53411	53799	88830	90585	0	0	0	0	0	0	0							唐门	外功	会心	任务								1	9	7												17	4979	17	30959	17	729	735	23	6	1		0	7	128		0	1			0				1	120级任务高级装备1套		1		512
32294	叶念	188299		1653					0	2	777	7600	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1532	1532	atMeleeWeaponDamageRand	1021	1021	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	8									90582	53413	53799	88830	90585	0	0	0	0	0	0	0							藏剑	外功	会心	任务								1	3	7												17	4979	17	30959	17	433	735	22	6	1		0	12	256		0	1			0				1	120级任务高级装备1套		1		192
32295	叶秋词	188300		302					0	9	1013	7600	3	4800	742		0	1				4	atMeleeWeaponDamageBase	2356	2356	atMeleeWeaponDamageRand	1571	1571	atMeleeWeaponAttackSpeedBase	32	32										5	100											90582	53413	53799	88830	90585	0	0	0	0	0	0	0							藏剑	外功	会心	任务								1	7	7												17	4979	17	30959	17	433	735	22	6	1		0	5	256		0	1			0				1	120级任务高级装备1套		1		192
32296	浮生醉	188301		1573					0	13	1824	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2003	2003	atMeleeWeaponDamageRand	1335	1335	atMeleeWeaponAttackSpeedBase	27	27										5	100											90582	53411	53799	88830	90585	0	0	0	0	0	0	0							丐帮	外功	会心	任务								1	11	7												17	4979	17	30959	17	729	735	27	6	1		0	9	512		0	1			0				1	120级任务高级装备1套		1		2048
32297	佛因	188302		1187					0	12	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53403	90598	90599	90585	0	0	0	0	0	0	0							明教	内功	会心	任务								1	10	7												17	16471	17	30961	17	291	735	25	6	1		0	10	1024		0	1			0				1	120级任务高级装备1套		1		1024
32298	掌故	188303		1187					0	12	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90586	90600	90601	90602	90588	90589	0	0	0	0	0	0							明教	防御	闪避御劲	任务								1	10	7												17	5438	17	2045	17	16435	735	26	6	1		0	10	1024		0	1			0				1	120级任务高级装备1套		1		1024
32299	灭狼	188304		1761					0	14	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90582	53413	53799	88830	90585	0	0	0	0	0	0	0							苍云	外功	会心	任务								1	12	7												17	4979	17	30959	17	433	735	30	6	1		0	13	2097152		0	1			0				1	120级任务高级装备1套		1		4096
32300	百斩刀盾	188305		1761					0	14	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90586	90600	90601	51515	90588	90589	0	0	0	0	0	0							苍云	防御	招架御劲	任务								1	12	7												17	5438	17	2045	17	29551	735	31	6	1		0	13	2097152		0	1			0				1	120级任务高级装备1套		1		4096
32301	问侠	188306		1873					0	15	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	589	589	atMeleeWeaponDamageRand	393	393	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53409	90594	90595	90585	0	0	0	0	0	0	0							长歌	内功	会心	任务								1	13	7												17	3815	17	30960	17	144	735	32	6	1		0	14	4194304		0	1			0				1	120级任务高级装备1套		1		8192
32302	悲憾	188307		1873					0	15	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	589	589	atMeleeWeaponDamageRand	393	393	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	46979	90592	90593	0	0	0	0	0	0	0	0							长歌	治疗	治疗会心	任务								1	13	7												17	30960	17	144	17	1433	735	33	6	1		0	14	4194304		0	1			0				1	120级任务高级装备1套		1		8192
32303	嘉明	188308		2029					0	16	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90582	53411	53799	88830	90585	0	0	0	0	0	0	0							霸刀	外功	会心	任务								1	14	7												17	4979	17	30959	17	729	735	34	6	1		0	15	8388608		0	1			0				1	120级任务高级装备1套		1		16384
32304	辞乡	188309		2323					0	17	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90582	53413	53799	88830	90585	0	0	0	0	0	0	0							蓬莱	外功	会心	任务								1	15	7												17	4979	17	30959	17	433	735	35	6	1		0	16	16777216		0	1			0				1	120级任务高级装备1套		1		32768
32305	春意	188310		2803					0	18	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90582	53413	53799	88830	90585	0	0	0	0	0	0	0							凌雪	外功	会心	任务								1	16	7												17	4979	17	30959	17	433	735	38	6	1		0	17	33554432		0	1			0				1	120级任务高级装备1套		1		65536
32306	魂灯·寻竹	188311		3009					0	19	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53403	90590	90591	90585	0	0	0	0	0	0	0							衍天	内功	会心	任务								1	17	7												17	4999	17	5084	17	291	735	39	6	1		0	18	2048		0	1			0				1	120级任务高级装备1套		1		131072
32307	亭江卷	188312		3401					0	20	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	53409	90596	90597	90585	0	0	0	0	0	0	0							药宗	内功	会心	任务								1	18	7												17	12226	17	11923	17	144	735	40	6	1		0	19	4096		0	1			0				1	120级任务高级装备1套		1		262144
32308	笼雾卷	188313		3401					0	20	1351	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1178	1178	atMeleeWeaponDamageRand	785	785	atMeleeWeaponAttackSpeedBase	16	16										5	100											90582	46979	90592	90593	0	0	0	0	0	0	0	0							药宗	治疗	治疗会心	任务								1	18	7												17	11923	17	144	17	1433	735	41	6	1		0	19	4096		0	1			0				1	120级任务高级装备1套		1		262144
32309	嘉明	188314		3501					0	21	1689	7600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1767	1767	atMeleeWeaponDamageRand	1178	1178	atMeleeWeaponAttackSpeedBase	24	24										5	100											90582	53411	53799	88830	90585	0	0	0	0	0	0	0							刀宗	外功	会心	任务								1	19	7												17	4979	17	30959	17	729	735	42	6	1		0	20	8192		0	1			0				1	120级任务高级装备1套		1		524288
32310	北池囊	188369							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											87494	11850	15937	69858	76509	0	0	0	0	0	0	0							通用	根骨	急速	掉落								2	1	7												17	30981	0	0	0	0	735	6	6	1		0	0	4198512		0	1			0				1	120级历程惊喜掉落1套	0	512		4464932
32311	澹风囊	188370							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											87494	23899	15937	69858	76509	0	0	0	0	0	0	0							通用	元气	急速	掉落								2	1	7												17	30981	0	0	0	0	735	7	6	1		0	0	35974		0	1			0				1	120级历程惊喜掉落1套	0	512		2229784
32312	少雪囊	188371							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											87494	23904	14018	69858	76509	0	0	0	0	0	0	0							通用	力道	急速	掉落								2	1	7												17	6060	0	0	0	0	735	4	6	1		0	0	8397448		0	1			0				1	120级历程惊喜掉落1套	0	512		543234
32313	慎语囊	188372							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											87494	23905	14018	69858	76509	0	0	0	0	0	0	0							通用	身法	急速	掉落								2	1	7												17	6060	0	0	0	0	735	5	6	1		0	0	52445456		0	1			0				1	120级历程惊喜掉落1套	0	512		1151172
32314	雨耽囊	188373							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											87494	11732	87495	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	掉落								2	1	7												17	1433	0	0	0	0	735	9	6	1		0	0	4198500		0	1			0				1	120级历程惊喜掉落1套	0	512		270640
32315	秋蓬囊	188374							1	6	849	10800	3	3360	716		0	1				4	atRangeWeaponDamageBase	2009	2009	atRangeWeaponDamageRand	1340	1340	atRangeWeaponAttackSpeedBase	24	24										5	100											63734	76368	90603	70155	81910	76509	0	0	0	0	0	0							通用	防御	闪避急速	掉落								2	1	7												17	9770	0	0	0	0	735	8	6	1		0	0	2098186		0	1			0				1	120级历程惊喜掉落1套	0	512		5130
32316	落归	188375		1238					0	0	1833	10800	3	4800	674		0	1				4	atMeleeWeaponDamageBase	2847	2847	atMeleeWeaponDamageRand	1898	1898	atMeleeWeaponAttackSpeedBase	27	27										5	100											73704	48414	90604	88597	73361	0	0	0	0	0	0	0							少林	内功	破防	掉落								1	1	7												17	1106	17	291	17	24840	735	12	6	1		0	11	2		0	1			0				1	120级历程惊喜掉落1套	0	512		8
32317	效法	188376		1238					0	0	1833	10800	3	4800	674		0	1				4	atMeleeWeaponDamageBase	2847	2847	atMeleeWeaponDamageRand	1898	1898	atMeleeWeaponAttackSpeedBase	27	27										5	100											90605	90606	90607	90608	0	0	0	0	0	0	0	0							少林	防御	内防命中	掉落								1	1	7												17	5438	17	20103	17	2045	735	13	6	1		0	11	2		0	1			0				1	120级历程惊喜掉落1套	0	512		8
32318	点昙	188377		1337					0	5	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	837	837	atMeleeWeaponDamageRand	558	558	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	48414	90609	88599	73361	0	0	0	0	0	0	0							万花	内功	破防	掉落								1	6	7												17	4999	17	291	17	24841	735	14	6	1		0	4	4		0	1			0				1	120级历程惊喜掉落1套	0	512		16
32319	埋香	188378		1337					0	5	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	837	837	atMeleeWeaponDamageRand	558	558	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	70521	90610	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量	掉落								1	6	7												17	144	17	5084	17	1433	735	15	6	1		0	4	4		0	1			0				1	120级历程惊喜掉落1套	0	512		16
32320	安魂	188379		1438					0	1	1833	10800	3	4800	674		0	1				4	atMeleeWeaponDamageBase	2847	2847	atMeleeWeaponDamageRand	1898	1898	atMeleeWeaponAttackSpeedBase	27	27										5	100											73704	48427	90611	67464	73361	0	0	0	0	0	0	0							天策	外功	破防	掉落								1	2	7												17	4979	17	729	17	6060	735	10	6	1		0	3	8		0	1			0				1	120级历程惊喜掉落1套	0	512		2
32321	离草	188380		1438					0	1	1833	10800	3	4800	674		0	1				4	atMeleeWeaponDamageBase	2847	2847	atMeleeWeaponDamageRand	1898	1898	atMeleeWeaponAttackSpeedBase	27	27										5	100											90605	90612	90607	90608	0	0	0	0	0	0	0	0							天策	防御	外防命中	掉落								1	2	7												17	5438	17	2045	17	9770	735	11	6	1		0	3	8		0	1			0				1	120级历程惊喜掉落1套	0	512		2
32322	远涯	188381		1628					0	2	1562	10800	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1088	1088	atMeleeWeaponDamageRand	726	726	atMeleeWeaponAttackSpeedBase	21	21										5	100											73704	48426	90609	88599	73361	0	0	0	0	0	0	0							纯阳	内功	破防	掉落								1	3	7												17	4999	17	144	17	24841	735	19	6	1		0	12	16		0	1			0				1	120级历程惊喜掉落1套	0	512		4
32323	拭尘雪	188382		1628					0	2	1562	10800	3	4800	607		0	1				4	atMeleeWeaponDamageBase	2177	2177	atMeleeWeaponDamageRand	1451	1451	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	4									73704	48438	90611	67464	73361	0	0	0	0	0	0	0							纯阳	外功	破防	掉落								1	3	7												17	4979	17	433	17	6060	735	18	6	1		0	12	16		0	1			0				1	120级历程惊喜掉落1套	0	512		4
32324	赠意	188383		968					0	4	1562	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1088	1088	atMeleeWeaponDamageRand	726	726	atMeleeWeaponAttackSpeedBase	21	21										5	100											73704	48426	90613	88603	73361	0	0	0	0	0	0	0							七秀	内功	破防	掉落								1	5	7												17	3815	17	144	17	24844	735	20	6	1		0	2	32		0	1			0				1	120级历程惊喜掉落1套	0	512		32
32325	镜月	188384		968					0	4	1562	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1088	1088	atMeleeWeaponDamageRand	726	726	atMeleeWeaponAttackSpeedBase	21	21										5	100											73704	70521	90610	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	掉落								1	5	7												17	144	17	30960	17	1433	735	21	6	1		0	2	32		0	1			0				1	120级历程惊喜掉落1套	0	512		32
32326	闲竹声	188385		798					0	10	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	837	837	atMeleeWeaponDamageRand	558	558	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	48426	90614	88605	73361	0	0	0	0	0	0	0							五毒	内功	破防	掉落								1	8	7												17	12226	17	144	17	24845	735	16	6	1		0	6	64		0	1			0				1	120级历程惊喜掉落1套	0	512		256
32327	夜和音	188386		798					0	10	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	837	837	atMeleeWeaponDamageRand	558	558	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	70521	90610	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	掉落								1	8	7												17	144	17	11923	17	1433	735	17	6	1		0	6	64		0	1			0				1	120级历程惊喜掉落1套	0	512		256
32328	喧竹	188387		1072					0	11	1358	10800	3	4800	539		0	1				4	atMeleeWeaponDamageBase	1675	1675	atMeleeWeaponDamageRand	1116	1116	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	48414	90614	88605	73361	0	0	0	0	0	0	0							唐门	内功	破防	掉落								1	9	7												17	12226	17	291	17	24845	735	24	6	1		0	7	128		0	1			0				1	120级历程惊喜掉落1套	0	512		512
32329	归静	188388		1072					0	11	1358	10800	3	4800	539		0	1				4	atMeleeWeaponDamageBase	1675	1675	atMeleeWeaponDamageRand	1116	1116	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	48427	90611	67464	73361	0	0	0	0	0	0	0							唐门	外功	破防	掉落								1	9	7												17	4979	17	729	17	6060	735	23	6	1		0	7	128		0	1			0				1	120级历程惊喜掉落1套	0	512		512
32330	刻情	188389		1627					0	2	781	10800	3	4800	607		0	1				4	atMeleeWeaponDamageBase	2177	2177	atMeleeWeaponDamageRand	1451	1451	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	8									73704	48438	90611	67464	73361	0	0	0	0	0	0	0							藏剑	外功	破防	掉落								1	3	7												17	4979	17	433	17	6060	735	22	6	1		0	12	256		0	1			0				1	120级历程惊喜掉落1套	0	512		192
32331	剑渡万千	188390		687					0	9	1018	10800	3	4800	742		0	1				4	atMeleeWeaponDamageBase	3349	3349	atMeleeWeaponDamageRand	2233	2233	atMeleeWeaponAttackSpeedBase	32	32										5	100											73704	48438	90611	67464	73361	0	0	0	0	0	0	0							藏剑	外功	破防	掉落								1	7	7												17	4979	17	433	17	6060	735	22	6	1		0	5	256		0	1			0				1	120级历程惊喜掉落1套	0	512		192
32332	桃玉	188391		1559					0	13	1833	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2847	2847	atMeleeWeaponDamageRand	1898	1898	atMeleeWeaponAttackSpeedBase	27	27										5	100											73704	48427	90611	67464	73361	0	0	0	0	0	0	0							丐帮	外功	破防	掉落								1	11	7												17	4979	17	729	17	6060	735	27	6	1		0	9	512		0	1			0				1	120级历程惊喜掉落1套	0	512		2048
32333	盼霖	188392		1173					0	12	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1675	1675	atMeleeWeaponDamageRand	1116	1116	atMeleeWeaponAttackSpeedBase	16	16										5	100											73704	48414	90615	88607	73361	0	0	0	0	0	0	0							明教	内功	破防	掉落								1	10	7												17	16471	17	291	17	21580	735	25	6	1		0	10	1024		0	1			0				1	120级历程惊喜掉落1套	0	512		1024
32334	未期成	188393		1173					0	12	1358	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1675	1675	atMeleeWeaponDamageRand	1116	1116	atMeleeWeaponAttackSpeedBase	16	16										5	100											90605	90616	90617	90618	90607	90608	0	0	0	0	0	0							明教	防御	闪避命中	掉落								1	10	7												17	5438	17	16435	17	2045	735	26	6	1		0	10	1024		0	1			0				1	120级历程惊喜掉落1套	0	512		1024
32335	疑胜	188394		1746					0	14	1697	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2512	2512	atMeleeWeaponDamageRand	1675	1675	atMeleeWeaponAttackSpeedBase	24	24										5	100											73704	48438	90611	67464	73361	0	0	0	0	0	0	0							苍云	外功	破防	掉落								1	12	7												17	4979	17	433	17	6060	735	30	6	1		0	13	2097152		0	1			0				1	120级历程惊喜掉落1套	0	512		4096
32336	夺峰	188395		1746					0	14	1697	10800	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	2512	2512	atMeleeWeaponDamageRand	1675	1675	atMeleeWeaponAttackSpeedBase	24	24										5	100											90605	90616	90617	90618	90607	90608	0	0	0	0	0	0							苍云	防御	招架命中	掉落								1	12	7												17	5438	17	29551	17	2045	735	31	6	1		0	13	2097152		0	1			0				1	120级历程惊喜掉落1套	0	512		4096
