ID	Name	UIID	AttriName	Attribute1ID	Attribute1Value1	Attribute1Value2	Score	DiamondType1	Compare1	DiamondCount1	DiamondIntensity1	Attribute2ID	Attribute2Value1	Attribute2Value2	DiamondType2	Compare2	DiamondCount2	DiamondIntensity2	Attribute3ID	Attribute3Value1	Attribute3Value2	DiamondType3	Compare3	DiamondCount3	DiamondIntensity3	ScriptName	Attribute4ID	Attribute4Value1	Attribute4Value2	RepresentIndex	RepresentID	Time	DestItemSubType	TabType	TabIndex	PackageSize	MapInvalidMask	BelongKungfuID
5628	彩·济世·固本·延绵(陆)	35134		atBasePotentialAdd	82	82	0	5	3	16	90	atModifyCostManaPercent	-102	-102	5	3	18	108				0	0	0	0									5	0			
5629	彩·济世·固本·妙手(肆)	35135		atBasePotentialAdd	55	55	0	5	3	12	60	atTherapyCoefficient	61	61	5	3	14	72				0	0	0	0									5	25474			
5630	彩·济世·固本·妙手(伍)	35136		atBasePotentialAdd	69	69	0	5	3	14	75	atTherapyCoefficient	81	81	5	3	16	90				0	0	0	0									5	25475			
5631	彩·济世·固本·妙手(陆)	35137		atBasePotentialAdd	82	82	0	5	3	16	90	atTherapyCoefficient	102	102	5	3	18	108				0	0	0	0									5	0			
5632	彩·济世·霸体·妙手(肆)	35138		atVitalityBase	195	195	0	5	3	12	60	atTherapyCoefficient	61	61	5	3	14	72				0	0	0	0									5	25477			
5633	彩·济世·霸体·妙手(伍)	35139		atVitalityBase	244	244	0	5	3	14	75	atTherapyCoefficient	81	81	5	3	16	90				0	0	0	0									5	25478			
5634	彩·济世·霸体·妙手(陆)	35140		atVitalityBase	293	293	0	5	3	16	90	atTherapyCoefficient	102	102	5	3	18	108				0	0	0	0									5	0			
5635	新春·别岁（戒指）		可强化戒指，使自身每秒回复气血值提高8点	atLifeReplenishExt	8	8	0																										5				0	0
5636	新春·守岁（戒指）		可强化戒指，使自身每秒回复内力值提高3点	atManaReplenishExt	3	3	0																										5				0	0
5637	新春·分岁（戒指）		可强化戒指，使自身招式产生威胁提高2%	atActiveThreatCoefficient	0	21	0																										5				0	0
5638	新春·馈岁（戒指）		可强化戒指，使自身招式产生威胁降低2%	atActiveThreatCoefficient	0	-21	0																										5				0	0
5639	新春·压岁（戒指）		可强化戒指，使自身内功攻击增加2点	atMagicAttackPowerBase	2	2	0																										5				0	0
5640	新春·桃符（戒指）		可强化戒指，使自身外功攻击增加2点	atPhysicsAttackPowerBase	2	2	0																										5				0	0
5641	彩·不屈·大御·血魂(壹)	35141		atParryBase	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atMaxLifeAdditional	975	975	5	3	8	57									5	25480			
5642	彩·不屈·大御·血魂(贰)	35142		atParryBase	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atMaxLifeAdditional	1950	1950	5	3	10	62									5	25481			
5643	彩·不屈·大御·血魂(叁)	35143		atParryBase	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atMaxLifeAdditional	2925	2925	5	3	12	67									5	25482			
5644	彩·不屈·大御·血魂(肆)	35144		atParryBase	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atMaxLifeAdditional	3900	3900	5	3	14	72									5	25483			
5645	彩·不屈·大御·血魂(伍)	35145		atParryBase	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atMaxLifeAdditional	4875	4875	5	3	16	90									5	25484			
5646	彩·不屈·大御·血魂(陆)	35146		atParryBase	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atMaxLifeAdditional	5850	5850	5	3	18	108									5	0			
5647	彩·灵动·大御·血魂(壹)	35147		atDodge	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atMaxLifeAdditional	975	975	5	3	8	57									5	25486			
5648	彩·灵动·大御·血魂(贰)	35148		atDodge	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atMaxLifeAdditional	1950	1950	5	3	10	62									5	25487			
5649	彩·灵动·大御·血魂(叁)	35149		atDodge	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atMaxLifeAdditional	2925	2925	5	3	12	67									5	25488			
5650	彩·灵动·大御·血魂(肆)	35150		atDodge	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atMaxLifeAdditional	3900	3900	5	3	14	72									5	25489			
5651	彩·灵动·大御·血魂(伍)	35151		atDodge	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atMaxLifeAdditional	4875	4875	5	3	16	90									5	25490			
5652	彩·灵动·大御·血魂(陆)	35152		atDodge	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atMaxLifeAdditional	5850	5850	5	3	18	108									5	0			
5653	彩·耐受·大御·血魂(壹)	35153		atMagicShield	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atMaxLifeAdditional	975	975	5	3	8	57									5	25492			
5654	彩·耐受·大御·血魂(贰)	35154		atMagicShield	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atMaxLifeAdditional	1950	1950	5	3	10	62									5	25493			
5655	彩·耐受·大御·血魂(叁)	35155		atMagicShield	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atMaxLifeAdditional	2925	2925	5	3	12	67									5	25494			
5656	彩·耐受·大御·血魂(肆)	35156		atMagicShield	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atMaxLifeAdditional	3900	3900	5	3	14	72									5	25495			
5657	彩·耐受·大御·血魂(伍)	35157		atMagicShield	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atMaxLifeAdditional	4875	4875	5	3	16	90									5	25496			
5658	彩·耐受·大御·血魂(陆)	35158		atMagicShield	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atMaxLifeAdditional	5850	5850	5	3	18	108									5	0			
5659	彩·守御·大御·血魂(壹)	35159		atPhysicsShieldAdditional	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atMaxLifeAdditional	975	975	5	3	8	57									5	25498			
5660	彩·守御·大御·血魂(贰)	35160		atPhysicsShieldAdditional	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atMaxLifeAdditional	1950	1950	5	3	10	62									5	25499			
5661	彩·守御·大御·血魂(叁)	35161		atPhysicsShieldAdditional	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atMaxLifeAdditional	2925	2925	5	3	12	67									5	25500			
5662	彩·守御·大御·血魂(肆)	35162		atPhysicsShieldAdditional	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atMaxLifeAdditional	3900	3900	5	3	14	72									5	25501			
5663	彩·守御·大御·血魂(伍)	35163		atPhysicsShieldAdditional	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atMaxLifeAdditional	4875	4875	5	3	16	90									5	25502			
5664	彩·守御·大御·血魂(陆)	35164		atPhysicsShieldAdditional	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atMaxLifeAdditional	5850	5850	5	3	18	108									5	0			
5665	彩·霸体·大御·守御(壹)	35165		atVitalityBase	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atPhysicsShieldAdditional	98	98	5	3	8	57									5	25504			
5666	彩·霸体·大御·守御(贰)	35166		atVitalityBase	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atPhysicsShieldAdditional	195	195	5	3	10	62									5	25505			
5667	彩·霸体·大御·守御(叁)	35167		atVitalityBase	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atPhysicsShieldAdditional	293	293	5	3	12	67									5	25506			
5668	彩·霸体·大御·守御(肆)	35168		atVitalityBase	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atPhysicsShieldAdditional	390	390	5	3	14	72									5	25507			
5669	彩·霸体·大御·守御(伍)	35169		atVitalityBase	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atPhysicsShieldAdditional	488	488	5	3	16	90									5	25508			
5670	彩·霸体·大御·守御(陆)	35170		atVitalityBase	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atPhysicsShieldAdditional	585	585	5	3	18	108									5	0			
5671	彩·霸体·大御·耐受(壹)	35171		atVitalityBase	24	24	0	5	3	5	10	atToughnessBase	49	49	5	3	6	45	atMagicShield	98	98	5	3	8	57									5	25510			
5672	彩·霸体·大御·耐受(贰)	35172		atVitalityBase	49	49	0	5	3	7	20	atToughnessBase	98	98	5	3	8	50	atMagicShield	195	195	5	3	10	62									5	25511			
5673	彩·霸体·大御·耐受(叁)	35173		atVitalityBase	73	73	0	5	3	9	30	atToughnessBase	146	146	5	3	10	55	atMagicShield	293	293	5	3	12	67									5	25512			
5674	彩·霸体·大御·耐受(肆)	35174		atVitalityBase	98	98	0	5	3	11	40	atToughnessBase	195	195	5	3	12	60	atMagicShield	390	390	5	3	14	72									5	25513			
5675	彩·霸体·大御·耐受(伍)	35175		atVitalityBase	122	122	0	5	3	13	45	atToughnessBase	244	244	5	3	14	75	atMagicShield	488	488	5	3	16	90									5	25514			
5676	彩·霸体·大御·耐受(陆)	35176		atVitalityBase	146	146	0	5	3	14	50	atToughnessBase	293	293	5	3	16	90	atMagicShield	585	585	5	3	18	108									5	0			
5677	彩·灵根·急速·雷鸣(壹)	35177		atSpiritBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atNeutralAttackPowerBase	105	105	5	3	8	57									5	25516			
5678	彩·灵根·急速·雷鸣(贰)	35178		atSpiritBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atNeutralAttackPowerBase	210	210	5	3	10	62									5	25517			
5679	彩·灵根·急速·雷鸣(叁)	35179		atSpiritBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atNeutralAttackPowerBase	314	314	5	3	12	67									5	25518			
5680	彩·灵根·急速·雷鸣(肆)	35180		atSpiritBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atNeutralAttackPowerBase	419	419	5	3	14	72									5	25519			
5681	彩·灵根·急速·雷鸣(伍)	35181		atSpiritBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atNeutralAttackPowerBase	524	524	5	3	16	90									5	25520			
5682	彩·灵根·急速·雷鸣(陆)	35182		atSpiritBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atNeutralAttackPowerBase	629	629	5	3	18	108									5	0			
5683	彩·灵根·急速·烈阳(壹)	35183		atSpiritBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atSolarAttackPowerBase	105	105	5	3	8	57									5	25522			
5684	彩·灵根·急速·烈阳(贰)	35184		atSpiritBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atSolarAttackPowerBase	210	210	5	3	10	62									5	25523			
5685	彩·灵根·急速·烈阳(叁)	35185		atSpiritBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atSolarAttackPowerBase	314	314	5	3	12	67									5	25524			
5686	彩·灵根·急速·烈阳(肆)	35186		atSpiritBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atSolarAttackPowerBase	419	419	5	3	14	72									5	25525			
5687	彩·灵根·急速·烈阳(伍)	35187		atSpiritBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atSolarAttackPowerBase	524	524	5	3	16	90									5	25526			
5688	彩·灵根·急速·烈阳(陆)	35188		atSpiritBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atSolarAttackPowerBase	629	629	5	3	18	108									5	0			
5689	彩·灵根·急速·霜冷(壹)	35189		atSpiritBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atLunarAttackPowerBase	105	105	5	3	8	57									5	25528			
5690	彩·灵根·急速·霜冷(贰)	35190		atSpiritBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atLunarAttackPowerBase	210	210	5	3	10	62									5	25529			
5691	彩·灵根·急速·霜冷(叁)	35191		atSpiritBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atLunarAttackPowerBase	314	314	5	3	12	67									5	25530			
5692	彩·灵根·急速·霜冷(肆)	35192		atSpiritBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atLunarAttackPowerBase	419	419	5	3	14	72									5	25531			
5693	彩·灵根·急速·霜冷(伍)	35193		atSpiritBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atLunarAttackPowerBase	524	524	5	3	16	90									5	25532			
5694	彩·灵根·急速·霜冷(陆)	35194		atSpiritBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atLunarAttackPowerBase	629	629	5	3	18	108									5	0			
5695	彩·灵根·急速·鹤顶(壹)	35195		atSpiritBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atPoisonAttackPowerBase	105	105	5	3	8	57									5	25534			
5696	彩·灵根·急速·鹤顶(贰)	35196		atSpiritBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atPoisonAttackPowerBase	210	210	5	3	10	62									5	25535			
5697	彩·灵根·急速·鹤顶(叁)	35197		atSpiritBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atPoisonAttackPowerBase	314	314	5	3	12	67									5	25536			
5698	彩·灵根·急速·鹤顶(肆)	35198		atSpiritBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atPoisonAttackPowerBase	419	419	5	3	14	72									5	25537			
5699	彩·灵根·急速·鹤顶(伍)	35199		atSpiritBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atPoisonAttackPowerBase	524	524	5	3	16	90									5	25538			
5700	彩·灵根·急速·鹤顶(陆)	35200		atSpiritBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atPoisonAttackPowerBase	629	629	5	3	18	108									5	0			
5701	彩·真元·急速·雷鸣(壹)	35201		atSpunkBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atNeutralAttackPowerBase	105	105	5	3	8	57									5	25540			
5702	彩·真元·急速·雷鸣(贰)	35202		atSpunkBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atNeutralAttackPowerBase	210	210	5	3	10	62									5	25541			
5703	彩·真元·急速·雷鸣(叁)	35203		atSpunkBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atNeutralAttackPowerBase	314	314	5	3	12	67									5	25542			
5704	彩·真元·急速·雷鸣(肆)	35204		atSpunkBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atNeutralAttackPowerBase	419	419	5	3	14	72									5	25543			
5705	彩·真元·急速·雷鸣(伍)	35205		atSpunkBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atNeutralAttackPowerBase	524	524	5	3	16	90									5	25544			
5706	彩·真元·急速·雷鸣(陆)	35206		atSpunkBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atNeutralAttackPowerBase	629	629	5	3	18	108									5	0			
5707	彩·真元·急速·烈阳(壹)	35207		atSpunkBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atSolarAttackPowerBase	105	105	5	3	8	57									5	25546			
5708	彩·真元·急速·烈阳(贰)	35208		atSpunkBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atSolarAttackPowerBase	210	210	5	3	10	62									5	25547			
5709	彩·真元·急速·烈阳(叁)	35209		atSpunkBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atSolarAttackPowerBase	314	314	5	3	12	67									5	25548			
5710	彩·真元·急速·烈阳(肆)	35210		atSpunkBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atSolarAttackPowerBase	419	419	5	3	14	72									5	25549			
5711	彩·真元·急速·烈阳(伍)	35211		atSpunkBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atSolarAttackPowerBase	524	524	5	3	16	90									5	25550			
5712	彩·真元·急速·烈阳(陆)	35212		atSpunkBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atSolarAttackPowerBase	629	629	5	3	18	108									5	0			
5713	彩·真元·急速·琉璃(壹)	35213		atSpunkBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atSolarAndLunarAttackPowerBase	105	105	5	3	8	57									5	25552			
5714	彩·真元·急速·琉璃(贰)	35214		atSpunkBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atSolarAndLunarAttackPowerBase	210	210	5	3	10	62									5	25553			
5715	彩·真元·急速·琉璃(叁)	35215		atSpunkBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atSolarAndLunarAttackPowerBase	314	314	5	3	12	67									5	25554			
5716	彩·真元·急速·琉璃(肆)	35216		atSpunkBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atSolarAndLunarAttackPowerBase	419	419	5	3	14	72									5	25555			
5717	彩·真元·急速·琉璃(伍)	35217		atSpunkBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atSolarAndLunarAttackPowerBase	524	524	5	3	16	90									5	25556			
5718	彩·真元·急速·琉璃(陆)	35218		atSpunkBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atSolarAndLunarAttackPowerBase	629	629	5	3	18	108									5	0			
5719	彩·真元·急速·鹤顶(壹)	35219		atSpunkBase	11	11	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atPoisonAttackPowerBase	105	105	5	3	8	57									5	25558			
5720	彩·真元·急速·鹤顶(贰)	35220		atSpunkBase	22	22	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atPoisonAttackPowerBase	210	210	5	3	10	62									5	25559			
5721	彩·真元·急速·鹤顶(叁)	35221		atSpunkBase	33	33	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atPoisonAttackPowerBase	314	314	5	3	12	67									5	25560			
5722	彩·真元·急速·鹤顶(肆)	35222		atSpunkBase	44	44	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atPoisonAttackPowerBase	419	419	5	3	14	72									5	25561			
5723	彩·真元·急速·鹤顶(伍)	35223		atSpunkBase	55	55	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atPoisonAttackPowerBase	524	524	5	3	16	90									5	25562			
5724	彩·真元·急速·鹤顶(陆)	35224		atSpunkBase	66	66	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atPoisonAttackPowerBase	629	629	5	3	18	108									5	0			
5725	彩·无双·急速·雷鸣(壹)	35225		atStrainBase	49	49	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atNeutralAttackPowerBase	105	105	5	3	8	57									5	25564			
5726	彩·无双·急速·雷鸣(贰)	35226		atStrainBase	98	98	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atNeutralAttackPowerBase	210	210	5	3	10	62									5	25565			
5727	彩·无双·急速·雷鸣(叁)	35227		atStrainBase	146	146	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atNeutralAttackPowerBase	314	314	5	3	12	67									5	25566			
5728	彩·无双·急速·雷鸣(肆)	35228		atStrainBase	195	195	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atNeutralAttackPowerBase	419	419	5	3	14	72									5	25567			
5729	彩·无双·急速·雷鸣(伍)	35229		atStrainBase	244	244	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atNeutralAttackPowerBase	524	524	5	3	16	90									5	25568			
5730	彩·无双·急速·雷鸣(陆)	35230		atStrainBase	293	293	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atNeutralAttackPowerBase	629	629	5	3	18	108									5	0			
5731	彩·无双·急速·烈阳(壹)	35231		atStrainBase	49	49	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atSolarAttackPowerBase	105	105	5	3	8	57									5	25570			
5732	彩·无双·急速·烈阳(贰)	35232		atStrainBase	98	98	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atSolarAttackPowerBase	210	210	5	3	10	62									5	25571			
5733	彩·无双·急速·烈阳(叁)	35233		atStrainBase	146	146	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atSolarAttackPowerBase	314	314	5	3	12	67									5	25572			
5734	彩·无双·急速·烈阳(肆)	35234		atStrainBase	195	195	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atSolarAttackPowerBase	419	419	5	3	14	72									5	25573			
5735	彩·无双·急速·烈阳(伍)	35235		atStrainBase	244	244	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atSolarAttackPowerBase	524	524	5	3	16	90									5	25574			
5736	彩·无双·急速·烈阳(陆)	35236		atStrainBase	293	293	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atSolarAttackPowerBase	629	629	5	3	18	108									5	0			
5737	彩·无双·急速·霜冷(壹)	35237		atStrainBase	49	49	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atLunarAttackPowerBase	105	105	5	3	8	57									5	25576			
5738	彩·无双·急速·霜冷(贰)	35238		atStrainBase	98	98	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atLunarAttackPowerBase	210	210	5	3	10	62									5	25577			
5739	彩·无双·急速·霜冷(叁)	35239		atStrainBase	146	146	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atLunarAttackPowerBase	314	314	5	3	12	67									5	25578			
5740	彩·无双·急速·霜冷(肆)	35240		atStrainBase	195	195	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atLunarAttackPowerBase	419	419	5	3	14	72									5	25579			
5741	彩·无双·急速·霜冷(伍)	35241		atStrainBase	244	244	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atLunarAttackPowerBase	524	524	5	3	16	90									5	25580			
5742	彩·无双·急速·霜冷(陆)	35242		atStrainBase	293	293	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atLunarAttackPowerBase	629	629	5	3	18	108									5	0			
5743	彩·无双·急速·鹤顶(壹)	35243		atStrainBase	49	49	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atPoisonAttackPowerBase	105	105	5	3	8	57									5	25582			
5744	彩·无双·急速·鹤顶(贰)	35244		atStrainBase	98	98	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atPoisonAttackPowerBase	210	210	5	3	10	62									5	25583			
5745	彩·无双·急速·鹤顶(叁)	35245		atStrainBase	146	146	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atPoisonAttackPowerBase	314	314	5	3	12	67									5	25584			
5746	彩·无双·急速·鹤顶(肆)	35246		atStrainBase	195	195	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atPoisonAttackPowerBase	419	419	5	3	14	72									5	25585			
5747	彩·无双·急速·鹤顶(伍)	35247		atStrainBase	244	244	0	5	3	13	45	atHasteBase	488	488	5	3	14	75	atPoisonAttackPowerBase	524	524	5	3	16	90									5	25586			
5748	彩·无双·急速·鹤顶(陆)	35248		atStrainBase	293	293	0	5	3	14	50	atHasteBase	585	585	5	3	16	90	atPoisonAttackPowerBase	629	629	5	3	18	108									5	0			
5749	彩·无双·急速·琉璃(壹)	35249		atStrainBase	49	49	0	5	3	5	10	atHasteBase	98	98	5	3	6	45	atSolarAndLunarAttackPowerBase	105	105	5	3	8	57									5	25588			
5750	彩·无双·急速·琉璃(贰)	35250		atStrainBase	98	98	0	5	3	7	20	atHasteBase	195	195	5	3	8	50	atSolarAndLunarAttackPowerBase	210	210	5	3	10	62									5	25589			
5751	彩·无双·急速·琉璃(叁)	35251		atStrainBase	146	146	0	5	3	9	30	atHasteBase	293	293	5	3	10	55	atSolarAndLunarAttackPowerBase	314	314	5	3	12	67									5	25590			
5752	彩·无双·急速·琉璃(肆)	35252		atStrainBase	195	195	0	5	3	11	40	atHasteBase	390	390	5	3	12	60	atSolarAndLunarAttackPowerBase	419	419	5	3	14	72									5	25591			
